id,electoral_cycle,source,name,sex,gov_support,exact_seat,committee_membership,party_hierarchy,seniority,g/o_type,seat_type,g/o_change_day,g/o_change_month,g/o_change_year,g/o_change2_day,g/o_change2_month,g/o_change2_year,cm_from_day,cm_from_month,cm_from_year,cm_to_day,cm_to_month,cm_to_year,ph_from_day,ph_from_month,ph_from_year,ph_to_day,ph_to_month,ph_to_year
t168_1990_011_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dt168%26p_stilus%3D%26p_head%3D,toth_tihamer,m,1,zala_5.,11,99995,1,0,smd,9999,9999,9999,9999,9999,9999,3,5,1990,14,9,1991,99995,99995,99995,99995,99995,99995
t120_1990_011_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dt120%26p_stilus%3D%26p_head%3D,toth-kurucz_janos,m,1,komarom-esztergom_4.,11,99995,1,2,smd,5,7,1993,9999,9999,9999,3,5,1990,15,6,1993,99995,99995,99995,99995,99995,99995
t120_1990_024_19930316_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dt120%26p_stilus%3D%26p_head%3D,toth-kurucz_janos,m,1,komarom-esztergom_4.,24,99995,1,2,smd,5,7,1993,9999,9999,9999,16,3,1993,4,7,1993,99995,99995,99995,99995,99995,99995
t120_1990_024_19930705_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dt120%26p_stilus%3D%26p_head%3D,toth-kurucz_janos,m,1,komarom-esztergom_4.,24,99995,1,2,smd,5,7,1993,9999,9999,9999,5,7,1993,7,7,1993,99995,99995,99995,99995,99995,99995
t284_1990_001_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dt284%26p_stilus%3D%26p_head%3D,tolgyessy_peter,m,0,komarom-esztergom,1,1,1,1,rl,9999,9999,9999,9999,9999,9999,3,5,1990,18,2,1992,2,5,1990,15,10,1990
t284_1990_013_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dt284%26p_stilus%3D%26p_head%3D,tolgyessy_peter,m,0,komarom-esztergom,13,1,1,1,rl,9999,9999,9999,9999,9999,9999,3,5,1990,27,6,1994,2,5,1990,15,10,1990
t284_1990_017_19910101_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dt284%26p_stilus%3D%26p_head%3D,tolgyessy_peter,m,0,komarom-esztergom,17,1,1,1,rl,9999,9999,9999,9999,9999,9999,1,1,1991,27,6,1994,2,5,1990,15,10,1990
t284_1990_023_19921013_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dt284%26p_stilus%3D%26p_head%3D,tolgyessy_peter,m,0,komarom-esztergom,23,1,1,1,rl,9999,9999,9999,9999,9999,9999,13,10,1992,27,6,1994,2,5,1990,15,10,1990
t088_1990_005_19911001_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dt088%26p_stilus%3D%26p_head%3D,torok_ferenc,m,0,budapest_6.,5,99995,1,1,smd,9999,9999,9999,9999,9999,9999,1,10,1991,27,6,1994,99995,99995,99995,99995,99995,99995
t223_1990_006_19911211_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dt223%26p_stilus%3D%26p_head%3D,torok_gabor,m,1,pest_7.,6,99995,1,0,smd,9999,9999,9999,9999,9999,9999,11,12,1991,27,6,1994,99995,99995,99995,99995,99995,99995
t310_1990_001_19920324_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dt310%26p_stilus%3D%26p_head%3D,trombitas_zoltan,m,0,fidesz,1,99995,1,1,pl,9999,9999,9999,9999,9999,9999,24,3,1992,7,2,1994,99995,99995,99995,99995,99995,99995
t310_1990_009_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dt310%26p_stilus%3D%26p_head%3D,trombitas_zoltan,m,0,fidesz,9,99995,1,1,pl,9999,9999,9999,9999,9999,9999,3,5,1990,15,10,1991,99995,99995,99995,99995,99995,99995
t310_1990_009_19911016_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dt310%26p_stilus%3D%26p_head%3D,trombitas_zoltan,m,0,fidesz,9,99995,1,1,pl,9999,9999,9999,9999,9999,9999,16,10,1991,23,3,1992,99995,99995,99995,99995,99995,99995
u348_1990_007_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Du348%26p_stilus%3D%26p_head%3D,ugrin_emese,f,1,kdnp,7,1,1,2,pl,9999,9999,9999,9999,9999,9999,3,5,1990,25,8,1991,28,11,1991,25,8,1992
u348_1990_022_19921013_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Du348%26p_stilus%3D%26p_head%3D,ugrin_emese,f,1,kdnp,22,1,1,2,pl,9999,9999,9999,9999,9999,9999,13,10,1992,27,6,1994,28,11,1991,25,8,1992
u351_1990_003_19921117_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Du351%26p_stilus%3D%26p_head%3D,ungar_klara,f,0,fidesz,3,99995,1,1,pl,9999,9999,9999,9999,9999,9999,17,11,1992,8,9,1993,99995,99995,99995,99995,99995,99995
u351_1990_005_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Du351%26p_stilus%3D%26p_head%3D,ungar_klara,f,0,fidesz,5,99995,1,1,pl,9999,9999,9999,9999,9999,9999,3,5,1990,13,10,1992,99995,99995,99995,99995,99995,99995
u351_1990_012_19921013_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Du351%26p_stilus%3D%26p_head%3D,ungar_klara,f,0,fidesz,12,99995,1,1,pl,9999,9999,9999,9999,9999,9999,13,10,1992,17,11,1992,99995,99995,99995,99995,99995,99995
u003_1990_005_19940208_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Du003%26p_ckl%3D34,urban_laszlo,m,0,fidesz,5,99995,1,1,pl,9999,9999,9999,9999,9999,9999,8,2,1994,27,6,1994,99995,99995,99995,99995,99995,99995
v051_1990_002_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv051%26p_stilus%3D%26p_head%3D,varga_janos,m,1,mdf,2,99995,1,0,pl,9999,9999,9999,9999,9999,9999,3,5,1990,21,9,1993,99995,99995,99995,99995,99995,99995
v051_1990_007_19930921_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv051%26p_stilus%3D%26p_head%3D,varga_janos,m,1,mdf,7,99995,1,0,pl,9999,9999,9999,9999,9999,9999,21,9,1993,27,6,1994,99995,99995,99995,99995,99995,99995
v331_1990_005_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv331%26p_stilus%3D%26p_head%3D,varga_mihaly,m,0,fidesz,5,99995,1,1,pl,9999,9999,9999,9999,9999,9999,3,5,1990,27,6,1994,99995,99995,99995,99995,99995,99995
v331_1990_017_19910101_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv331%26p_stilus%3D%26p_head%3D,varga_mihaly,m,0,fidesz,17,99995,1,1,pl,9999,9999,9999,9999,9999,9999,1,1,1991,27,6,1994,99995,99995,99995,99995,99995,99995
v331_1990_018_19920204_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv331%26p_stilus%3D%26p_head%3D,varga_mihaly,m,0,fidesz,18,99995,1,1,pl,9999,9999,9999,9999,9999,9999,4,2,1992,3,11,1992,99995,99995,99995,99995,99995,99995
v331_1990_023_19921013_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv331%26p_stilus%3D%26p_head%3D,varga_mihaly,m,0,fidesz,23,99995,1,1,pl,9999,9999,9999,9999,9999,9999,13,10,1992,27,6,1994,99995,99995,99995,99995,99995,99995
v185_1990_003_19940222_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv185%26p_stilus%3D%26p_head%3D,varga_zoltan,m,1,bekes_6.,3,99995,1,2,smd,5,7,1993,9999,9999,9999,22,2,1994,27,6,1994,99995,99995,99995,99995,99995,99995
v185_1990_007_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv185%26p_stilus%3D%26p_head%3D,varga_zoltan,m,1,bekes_6.,7,99995,1,2,smd,5,7,1993,9999,9999,9999,3,5,1990,4,7,1993,99995,99995,99995,99995,99995,99995
v185_1990_007_19930705_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv185%26p_stilus%3D%26p_head%3D,varga_zoltan,m,1,bekes_6.,7,99995,1,2,smd,5,7,1993,9999,9999,9999,5,7,1993,21,9,1993,99995,99995,99995,99995,99995,99995
v347_1990_003_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv347%26p_ckl%3D34,vargane_piros_ildiko,f,0,szabolcs-szatmar-bereg_10.,3,99995,1,1,smd,9999,9999,9999,9999,9999,9999,3,5,1990,13,10,1992,99995,99995,99995,99995,99995,99995
v347_1990_021_19921013_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv347%26p_ckl%3D34,vargane_piros_ildiko,f,0,szabolcs-szatmar-bereg_10.,21,99995,1,1,smd,9999,9999,9999,9999,9999,9999,13,10,1992,27,6,1994,99995,99995,99995,99995,99995,99995
v193_1990_022_19921013_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv193%26p_stilus%3D%26p_head%3D,varkonyi_istvan,m,1,szabolcs-szatmar-bereg_3.,22,99995,1,0,smd,9999,9999,9999,9999,9999,9999,13,10,1992,27,6,1994,99995,99995,99995,99995,99995,99995
v184_1990_011_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv184%26p_stilus%3D%26p_head%3D,varsanyi_andras,m,1,fejer_7.,11,99995,1,0,smd,9999,9999,9999,9999,9999,9999,3,5,1990,27,6,1994,99995,99995,99995,99995,99995,99995
v029_1990_008_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv029%26p_stilus%3D%26p_head%3D,vasarhelyi_miklos,m,0,budapest,8,99995,1,1,rl,9999,9999,9999,9999,9999,9999,3,5,1990,27,6,1994,99995,99995,99995,99995,99995,99995
v133_1990_999_99999999_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv133%26p_stilus%3D%26p_head%3D,vass_istvan,m,0,pest,99995,99995,1,1,rl,9999,9999,9999,9999,9999,9999,99995,99995,99995,99995,99995,99995,99995,99995,99995,99995,99995,99995
v190_1990_001_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv190%26p_stilus%3D%26p_head%3D,vastagh_pal,m,0,bekes,1,99995,1,1,rl,9999,9999,9999,9999,9999,9999,3,5,1990,27,6,1994,99995,99995,99995,99995,99995,99995
v190_1990_019_19920623_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv190%26p_stilus%3D%26p_head%3D,vastagh_pal,m,0,bekes,19,99995,1,1,rl,9999,9999,9999,9999,9999,9999,23,6,1992,27,6,1994,99995,99995,99995,99995,99995,99995
v294_1990_001_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv294%26p_stilus%3D%26p_head%3D,vekony_miklos,m,1,szabolcs-szatmar-bereg,1,99995,1,0,rl,9999,9999,9999,9999,9999,9999,3,5,1990,7,6,1993,99995,99995,99995,99995,99995,99995
v294_1990_003_19930608_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dv294%26p_stilus%3D%26p_head%3D,vekony_miklos,m,1,szabolcs-szatmar-bereg,3,99995,1,0,rl,9999,9999,9999,9999,9999,9999,8,6,1993,27,6,1994,99995,99995,99995,99995,99995,99995
